Software Used:	Crystal Instruments EDM software Ver.3.1.5.6
2.61054688E-001	-6.56835362E-003
2.61093750E-001	-6.78997114E-003
2.61132813E-001	-6.24147942E-003
2.61171875E-001	-6.47753058E-003
2.61210938E-001	-6.87324395E-003
2.61250000E-001	-6.52638404E-003
2.61289063E-001	-6.42734487E-003
2.61328125E-001	-6.64896192E-003
2.61367188E-001	-6.62986469E-003
2.61406250E-001	-6.56657713E-003
2.61445313E-001	-6.54037390E-003
2.61484375E-001	-6.58434210E-003
2.61523438E-001	-6.61654118E-003
2.61562500E-001	-6.38404302E-003
2.61601563E-001	-6.64629741E-003
2.61640625E-001	-6.72246423E-003
2.61679688E-001	-6.15021214E-003
2.61718750E-001	-6.61032321E-003
2.61757813E-001	-6.87724119E-003
2.61796875E-001	-6.32408634E-003
2.61835938E-001	-5.77914761E-003
2.61875000E-001	-4.53116279E-003
2.61914063E-001	-3.75261530E-003
2.61953125E-001	-5.46204392E-003
2.61992188E-001	-6.53371215E-003
2.62031250E-001	-5.90905361E-003
2.62070313E-001	-6.65629003E-003
2.62109375E-001	-7.27628544E-003
2.62148438E-001	-6.40935777E-003
2.62187500E-001	-6.27478864E-003
2.62226563E-001	-7.04711815E-003
2.62265625E-001	-6.31875684E-003
2.62304688E-001	-6.24703104E-003
2.62343750E-001	-6.96584349E-003
2.62382813E-001	-6.54747989E-003
2.62421875E-001	-6.21705269E-003
2.62460938E-001	-6.91565778E-003
2.62500000E-001	-6.70469971E-003
2.62539063E-001	-6.23259693E-003
2.62578125E-001	-6.62586791E-003
2.62617188E-001	-6.64252229E-003
2.62656250E-001	-6.34562643E-003
2.62695313E-001	-6.54215040E-003
2.62734375E-001	-6.44910662E-003
2.62773438E-001	-6.50040293E-003
2.62812500E-001	-6.59455685E-003
2.62851563E-001	-5.22821350E-003
2.62890625E-001	-3.92049365E-003
2.62929688E-001	-4.55825403E-003
2.62968750E-001	-5.48091903E-003
2.63007813E-001	-6.32608496E-003
2.63046875E-001	-6.27723150E-003
2.63085938E-001	-6.10668818E-003
2.63125000E-001	-6.81706239E-003
2.63164063E-001	-6.48796745E-003
2.63203125E-001	-6.18041260E-003
2.63242188E-001	-6.83349511E-003
2.63281250E-001	-6.63319556E-003
2.63320313E-001	-5.84643241E-003
2.63359375E-001	-6.87035732E-003
2.63398438E-001	-6.75954856E-003
2.63437500E-001	-6.03696099E-003
2.63476563E-001	-6.77953428E-003
2.63515625E-001	-6.86302921E-003
2.63554688E-001	-6.04517711E-003
2.63593750E-001	-6.64230017E-003
2.63632813E-001	-6.86880294E-003
2.63671875E-001	-6.11890154E-003
2.63710938E-001	-6.50750892E-003
2.63750000E-001	-6.86858082E-003
2.63789063E-001	-6.38470892E-003
2.63828125E-001	-6.25591353E-003
2.63867188E-001	-4.95396741E-003
2.63906250E-001	-3.67489387E-003
2.63945313E-001	-4.78231395E-003
2.63984375E-001	-5.93503471E-003
2.64023438E-001	-6.13511214E-003
2.64062500E-001	-6.30920799E-003
2.64101563E-001	-6.32230984E-003
2.64140625E-001	-6.59167022E-003
2.64179688E-001	-6.53548865E-003
2.64218750E-001	-6.33163657E-003
2.64257813E-001	-6.52838266E-003
2.64296875E-001	-6.79996377E-003
2.64335938E-001	-6.69870386E-003
2.64375000E-001	-6.78330939E-003
2.64414063E-001	-6.98471908E-003
2.64453125E-001	-6.15598587E-003
2.64492188E-001	-6.59699971E-003
2.64531250E-001	-7.06443889E-003
2.64570313E-001	-6.21438771E-003
2.64609375E-001	-6.51350478E-003
2.64648438E-001	-7.00092921E-003
2.64687500E-001	-6.26790477E-003
2.64726563E-001	-6.26057666E-003
2.64765625E-001	-7.07354350E-003
2.64804688E-001	-6.56924210E-003
2.64843750E-001	-5.76338125E-003
2.64882813E-001	-4.71791625E-003
2.64921875E-001	-4.06927476E-003
2.64960938E-001	-4.84893238E-003
2.65000000E-001	-6.18640799E-003
2.65039063E-001	-6.46776007E-003
2.65078125E-001	-5.87507803E-003
2.65117188E-001	-6.52127666E-003
2.65156250E-001	-6.83949096E-003
2.65195313E-001	-5.99410292E-003
2.65234375E-001	-6.56990800E-003
2.65273438E-001	-7.07176700E-003
2.65312500E-001	-6.24192366E-003
2.65351563E-001	-6.43978035E-003
2.65390625E-001	-6.94052875E-003
2.65429688E-001	-6.43622736E-003
2.65468750E-001	-6.39203703E-003
2.65507813E-001	-6.93320064E-003
2.65546875E-001	-6.43000938E-003
2.65585938E-001	-6.39647851E-003
2.65625000E-001	-6.63386192E-003
2.65664063E-001	-6.47153519E-003
2.65703125E-001	-6.40469464E-003
2.65742188E-001	-6.73601031E-003
2.65781250E-001	-6.57146284E-003
2.65820313E-001	-6.58212183E-003
2.65859375E-001	-5.59039554E-003
2.65898438E-001	-3.88074480E-003
2.65937500E-001	-4.44944389E-003
2.65976563E-001	-5.38276788E-003
2.66015625E-001	-5.92282135E-003
2.66054688E-001	-6.59988634E-003
2.66093750E-001	-6.41379924E-003
2.66132813E-001	-6.24081306E-003
2.66171875E-001	-6.85947621E-003
2.66210938E-001	-6.28500339E-003
2.66250000E-001	-6.22882182E-003
2.66289063E-001	-6.89389557E-003
2.66328125E-001	-6.63053105E-003
2.66367188E-001	-6.02252688E-003
2.66406250E-001	-6.90566516E-003
2.66445313E-001	-6.69714948E-003
2.66484375E-001	-6.06049923E-003
2.66523438E-001	-6.93653151E-003
2.66562500E-001	-6.86858082E-003
2.66601563E-001	-6.42867712E-003
2.66640625E-001	-6.94719050E-003
2.66679688E-001	-7.00559281E-003
2.66718750E-001	-6.03385223E-003
2.66757813E-001	-6.70625409E-003
2.66796875E-001	-7.06022000E-003
2.66835938E-001	-6.15420938E-003
2.66875000E-001	-5.04057156E-003
2.66914063E-001	-4.20251163E-003
2.66953125E-001	-4.37660795E-003
2.66992188E-001	-5.76404762E-003
2.67031250E-001	-6.17175223E-003
2.67070313E-001	-6.31587021E-003
2.67109375E-001	-6.25280477E-003
2.67148438E-001	-6.55547436E-003
2.67187500E-001	-6.45177159E-003
2.67226563E-001	-6.45043934E-003
2.67265625E-001	-6.40624901E-003
2.67304688E-001	-6.53970800E-003
2.67343750E-001	-6.64096791E-003
2.67382813E-001	-6.33341307E-003
2.67421875E-001	-6.61343243E-003
2.67460938E-001	-6.71358174E-003
2.67500000E-001	-6.11979002E-003
2.67539063E-001	-6.45710109E-003
2.67578125E-001	-6.70270110E-003
2.67617188E-001	-6.09580707E-003
2.67656250E-001	-6.49041031E-003
2.67695313E-001	-7.04578590E-003
2.67734375E-001	-6.09447481E-003
2.67773438E-001	-6.28278265E-003
2.67812500E-001	-7.02069281E-003
2.67851563E-001	-5.97989094E-003
2.67890625E-001	-4.14410979E-003
2.67929688E-001	-4.38726693E-003
2.67968750E-001	-4.92487755E-003
2.68007813E-001	-5.43495268E-003
2.68046875E-001	-6.62098220E-003
2.68085938E-001	-6.18463149E-003
2.68125000E-001	-5.92126697E-003
2.68164063E-001	-6.81284349E-003
2.68203125E-001	-6.40380615E-003
2.68242188E-001	-6.09025545E-003
2.68281250E-001	-6.84615271E-003
2.68320313E-001	-6.49440754E-003
2.68359375E-001	-6.07826421E-003
2.68398438E-001	-6.53126976E-003
2.68437500E-001	-6.51927805E-003
2.68476563E-001	-6.32475223E-003
2.68515625E-001	-6.30343473E-003
2.68554688E-001	-6.41535362E-003
2.68593750E-001	-6.25680154E-003
2.68632813E-001	-6.35917205E-003
2.68671875E-001	-6.33541122E-003
2.68710938E-001	-6.59033796E-003
2.68750000E-001	-6.37094118E-003
2.68789063E-001	-6.00964716E-003
2.68828125E-001	-6.99426746E-003
2.68867188E-001	-6.14066375E-003
2.68906250E-001	-3.91871715E-003
2.68945313E-001	-4.27978905E-003
2.68984375E-001	-5.48269553E-003
2.69023438E-001	-5.49935037E-003
2.69062500E-001	-6.40402827E-003
2.69101563E-001	-6.55169925E-003
2.69140625E-001	-5.84843056E-003
2.69179688E-001	-6.59810985E-003
2.69218750E-001	-6.67072413E-003
2.69257813E-001	-5.93170384E-003
2.69296875E-001	-6.60743657E-003
2.69335938E-001	-6.93053612E-003
2.69375000E-001	-5.81112457E-003
2.69414063E-001	-6.49174256E-003
2.69453125E-001	-7.01025594E-003
2.69492188E-001	-6.07204670E-003
2.69531250E-001	-6.24014717E-003
2.69570313E-001	-6.99448958E-003
2.69609375E-001	-6.30321261E-003
2.69648438E-001	-6.18019048E-003
2.69687500E-001	-6.79885363E-003
2.69726563E-001	-6.32075546E-003
2.69765625E-001	-6.17530523E-003
2.69804688E-001	-6.50195731E-003
2.69843750E-001	-6.47797482E-003
2.69882813E-001	-5.07365866E-003
2.69921875E-001	-3.69909871E-003
2.69960938E-001	-4.51206556E-003
2.70000000E-001	-5.59816742E-003
2.70039063E-001	-5.92593011E-003
2.70078125E-001	-6.35251030E-003
2.70117188E-001	-6.35961629E-003
2.70156250E-001	-6.28344901E-003
2.70195313E-001	-6.51217205E-003
2.70234375E-001	-6.57412736E-003
2.70273438E-001	-6.30943011E-003
2.70312500E-001	-6.35717344E-003
2.70351563E-001	-6.78375317E-003
2.70390625E-001	-6.38071215E-003
2.70429688E-001	-6.28544763E-003
2.70468750E-001	-6.85992045E-003
2.70507813E-001	-6.36983104E-003
2.70546875E-001	-6.06227573E-003
2.70585938E-001	-7.04578590E-003
2.70625000E-001	-6.46154210E-003
2.70664063E-001	-6.01320015E-003
2.70703125E-001	-6.98116608E-003
2.70742188E-001	-6.55547436E-003
2.70781250E-001	-5.76871075E-003
2.70820313E-001	-6.91543566E-003
2.70859375E-001	-6.64007943E-003
2.70898438E-001	-4.21405910E-003
2.70937500E-001	-4.00776416E-003
2.70976563E-001	-5.11407387E-003
2.71015625E-001	-5.44649968E-003
2.71054688E-001	-5.97345131E-003
2.71093750E-001	-6.81750663E-003
2.71132813E-001	-6.25835592E-003
2.71171875E-001	-6.49063243E-003
2.71210938E-001	-6.66828128E-003
2.71250000E-001	-6.31054072E-003
2.71289063E-001	-6.21860707E-003
2.71328125E-001	-6.54881261E-003
2.71367188E-001	-6.50240155E-003
2.71406250E-001	-6.27345638E-003
2.71445313E-001	-6.38182228E-003
2.71484375E-001	-6.51283842E-003
2.71523438E-001	-6.49618404E-003
2.71562500E-001	-6.06804946E-003
2.71601563E-001	-6.55081077E-003
2.71640625E-001	-6.62586791E-003
2.71679688E-001	-5.93925407E-003
2.71718750E-001	-6.57923473E-003
2.71757813E-001	-6.59366883E-003
2.71796875E-001	-5.98211167E-003
2.71835938E-001	-6.59833197E-003
2.71875000E-001	-6.54570339E-003
2.71914063E-001	-3.93137475E-003
2.71953125E-001	-3.90761439E-003
2.71992188E-001	-5.61815314E-003
2.72031250E-001	-5.49180014E-003
2.72070313E-001	-6.03407389E-003
2.72109375E-001	-6.81262137E-003
2.72148438E-001	-6.00542827E-003
2.72187500E-001	-6.19617896E-003
2.72226563E-001	-6.96850847E-003
2.72265625E-001	-6.35695131E-003
2.72304688E-001	-6.26501814E-003
2.72343750E-001	-6.85148221E-003
2.72382813E-001	-6.43178588E-003
2.72421875E-001	-6.16842136E-003
2.72460938E-001	-6.79663289E-003
2.72500000E-001	-6.43178588E-003
2.72539063E-001	-6.32675085E-003
2.72578125E-001	-6.71180524E-003
2.72617188E-001	-6.57346100E-003
2.72656250E-001	-6.35051169E-003
2.72695313E-001	-6.38981629E-003
2.72734375E-001	-6.51128404E-003
2.72773438E-001	-6.60299556E-003
2.72812500E-001	-6.28100615E-003
2.72851563E-001	-6.54215040E-003
2.72890625E-001	-5.80779370E-003
2.72929688E-001	-3.82878236E-003
2.72968750E-001	-4.09103697E-003
2.73007813E-001	-5.78847434E-003
2.73046875E-001	-5.81600983E-003
2.73085938E-001	-6.06383011E-003
2.73125000E-001	-6.69315225E-003
2.73164063E-001	-6.40114164E-003
2.73203125E-001	-6.01475453E-003
2.73242188E-001	-6.72868220E-003
2.73281250E-001	-6.65962091E-003
2.73320313E-001	-5.94191859E-003
2.73359375E-001	-6.99693244E-003
2.73398438E-001	-7.18746101E-003
2.73437500E-001	-6.30054763E-003
2.73476563E-001	-6.52816053E-003
2.73515625E-001	-6.99782046E-003
2.73554688E-001	-6.12756191E-003
2.73593750E-001	-6.32186560E-003
2.73632813E-001	-6.87613105E-003
2.73671875E-001	-6.32164348E-003
2.73710938E-001	-6.16908725E-003
2.73750000E-001	-7.07865087E-003
2.73789063E-001	-6.40735915E-003
2.73828125E-001	-6.05672458E-003
2.73867188E-001	-6.96406700E-003
2.73906250E-001	-5.45582641E-003
2.73945313E-001	-3.09797842E-003
2.73984375E-001	-4.94441902E-003
2.74023438E-001	-5.94702596E-003
2.74062500E-001	-5.46648540E-003
2.74101563E-001	-6.49041031E-003
2.74140625E-001	-6.62631169E-003
2.74179688E-001	-5.92770660E-003
2.74218750E-001	-6.64762966E-003
2.74257813E-001	-6.80729188E-003
2.74296875E-001	-6.11823518E-003
2.74335938E-001	-6.52594026E-003
2.74375000E-001	-6.76065916E-003
2.74414063E-001	-6.34451583E-003
2.74453125E-001	-6.41357712E-003
2.74492188E-001	-6.69248588E-003
2.74531250E-001	-6.37649279E-003
2.74570313E-001	-6.53504441E-003
2.74609375E-001	-6.55525224E-003
2.74648438E-001	-6.51950017E-003
2.74687500E-001	-6.63275179E-003
2.74726563E-001	-6.32031122E-003
2.74765625E-001	-6.70048036E-003
2.74804688E-001	-6.70292322E-003
2.74843750E-001	-6.20683795E-003
2.74882813E-001	-6.61343243E-003
2.74921875E-001	-4.96928953E-003
2.74960938E-001	-3.57096922E-003
2.75000000E-001	-4.96928953E-003
2.75039063E-001	-6.29499601E-003
2.75078125E-001	-5.83821582E-003
2.75117188E-001	-6.25902228E-003
2.75156250E-001	-7.03867991E-003
2.75195313E-001	-6.10868679E-003
2.75234375E-001	-6.31253887E-003
2.75273438E-001	-7.09086424E-003
2.75312500E-001	-6.04650937E-003
2.75351563E-001	-6.33740984E-003
2.75390625E-001	-7.09552737E-003
2.75429688E-001	-6.25857804E-003
2.75468750E-001	-6.25724578E-003
2.75507813E-001	-7.08331401E-003
2.75546875E-001	-6.54570339E-003
2.75585938E-001	-6.19640108E-003
2.75625000E-001	-7.12728221E-003
2.75664063E-001	-6.78641815E-003
2.75703125E-001	-6.44666422E-003
2.75742188E-001	-6.76487805E-003
2.75781250E-001	-6.57168450E-003
2.75820313E-001	-6.31298311E-003
2.75859375E-001	-6.56435685E-003
2.75898438E-001	-6.12445315E-003
2.75937500E-001	-4.09192499E-003
2.75976563E-001	-4.01309319E-003
2.76015625E-001	-5.23376465E-003
2.76054688E-001	-6.11601491E-003
2.76093750E-001	-6.12778403E-003
2.76132813E-001	-6.18019048E-003
2.76171875E-001	-6.72601722E-003
2.76210938E-001	-6.49485132E-003
2.76250000E-001	-6.20150845E-003
2.76289063E-001	-6.88212644E-003
2.76328125E-001	-6.53993012E-003
2.76367188E-001	-6.14643702E-003
2.76406250E-001	-7.16925180E-003
2.76445313E-001	-6.67449925E-003
2.76484375E-001	-6.04628725E-003
2.76523438E-001	-6.89500617E-003
2.76562500E-001	-6.63741492E-003
2.76601563E-001	-6.01275638E-003
2.76640625E-001	-6.82328036E-003
2.76679688E-001	-6.74689095E-003
2.76718750E-001	-6.00898126E-003
2.76757813E-001	-6.62031630E-003
2.76796875E-001	-7.04245502E-003
2.76835938E-001	-6.07670983E-003
2.76875000E-001	-6.79307990E-003
2.76914063E-001	-5.87263564E-003
2.76953125E-001	-3.58140608E-003
2.76992188E-001	-4.28489642E-003
2.77031250E-001	-5.97522780E-003
2.77070313E-001	-5.88329462E-003
2.77109375E-001	-6.18019048E-003
2.77148438E-001	-6.56857574E-003
2.77187500E-001	-6.37782505E-003
2.77226563E-001	-6.47797482E-003
2.77265625E-001	-6.48019556E-003
2.77304688E-001	-6.55902736E-003
2.77343750E-001	-6.48374856E-003
2.77382813E-001	-6.43600523E-003
2.77421875E-001	-6.45510247E-003
2.77460938E-001	-6.52882690E-003
2.77500000E-001	-6.17952412E-003
2.77539063E-001	-6.65762229E-003
2.77578125E-001	-6.78264303E-003
2.77617188E-001	-6.19973196E-003
2.77656250E-001	-6.45243796E-003
2.77695313E-001	-6.95540663E-003
2.77734375E-001	-6.16375776E-003
2.77773438E-001	-6.48907805E-003
2.77812500E-001	-6.88012782E-003
2.77851563E-001	-6.22438081E-003
2.77890625E-001	-6.70358911E-003
2.77929688E-001	-5.77137526E-003
2.77968750E-001	-3.58740170E-003
2.78007813E-001	-4.48253099E-003
2.78046875E-001	-6.30632136E-003
2.78085938E-001	-5.87840891E-003
2.78125000E-001	-5.89395314E-003
2.78164063E-001	-6.83083013E-003
2.78203125E-001	-6.25013979E-003
2.78242188E-001	-6.09869417E-003
2.78281250E-001	-6.76621031E-003
2.78320313E-001	-6.65895501E-003
2.78359375E-001	-6.28100615E-003
2.78398438E-001	-6.70891860E-003
2.78437500E-001	-6.67783013E-003
2.78476563E-001	-6.38692966E-003
2.78515625E-001	-6.46309648E-003
2.78554688E-001	-6.45243796E-003
2.78593750E-001	-6.53460063E-003
2.78632813E-001	-6.42712275E-003
2.78671875E-001	-6.35206606E-003
2.78710938E-001	-6.64407667E-003
2.78750000E-001	-6.28877850E-003
2.78789063E-001	-6.35073381E-003
2.78828125E-001	-6.72268635E-003
2.78867188E-001	-6.42334763E-003
2.78906250E-001	-5.93325822E-003
2.78945313E-001	-4.75300197E-003
2.78984375E-001	-3.64313903E-003
2.79023438E-001	-4.68038768E-003
2.79062500E-001	-6.21216744E-003
2.79101563E-001	-6.33852044E-003
2.79140625E-001	-5.88307250E-003
2.79179688E-001	-6.54814625E-003
2.79218750E-001	-6.59699971E-003
2.79257813E-001	-6.05095085E-003
2.79296875E-001	-6.75177667E-003
2.79335938E-001	-6.64207805E-003
2.79375000E-001	-6.04362274E-003
2.79414063E-001	-6.56457897E-003
2.79453125E-001	-6.82661124E-003
2.79492188E-001	-6.17819186E-003
2.79531250E-001	-6.63341768E-003
2.79570313E-001	-6.81461999E-003
2.79609375E-001	-6.12312090E-003
2.79648438E-001	-6.42223749E-003
2.79687500E-001	-6.66184165E-003
2.79726563E-001	-6.39714440E-003
2.79765625E-001	-6.31853472E-003
2.79804688E-001	-6.59255870E-003
2.79843750E-001	-6.56280247E-003
2.79882813E-001	-6.55081077E-003
2.79921875E-001	-5.81156882E-003
2.79960938E-001	-4.24159458E-003
2.80000000E-001	-4.00665728E-003
2.80039063E-001	-5.12008043E-003
2.80078125E-001	-6.07489282E-003
2.80117188E-001	-6.52057678E-003
2.80156250E-001	-6.46815682E-003
2.80195313E-001	-6.66838838E-003
2.80234375E-001	-7.05107814E-003
2.80273438E-001	-6.03529625E-003
2.80312500E-001	-6.57884637E-003
2.80351563E-001	-6.94713742E-003
2.80390625E-001	-5.98040130E-003
2.80429688E-001	-6.52260147E-003
2.80468750E-001	-7.13049574E-003
2.80507813E-001	-6.26027584E-003
2.80546875E-001	-6.34239335E-003
2.80585938E-001	-7.11497245E-003
2.80625000E-001	-6.30887132E-003
2.80664063E-001	-6.19930634E-003
2.80703125E-001	-7.04792840E-003
2.80742188E-001	-6.56624744E-003
2.80781250E-001	-6.10144017E-003
2.80820313E-001	-6.95726182E-003
2.80859375E-001	-6.58514583E-003
2.80898438E-001	-6.21437980E-003
2.80937500E-001	-5.58961229E-003
2.80976563E-001	-4.09349939E-003
2.81015625E-001	-4.11982182E-003
2.81054688E-001	-5.83641464E-003
2.81093750E-001	-6.31202105E-003
2.81132813E-001	-6.08299207E-003
2.81171875E-001	-6.46680687E-003
2.81210938E-001	-6.84814667E-003
2.81250000E-001	-6.22225413E-003
2.81289063E-001	-6.26994995E-003
2.81328125E-001	-6.79437676E-003
2.81367188E-001	-6.53340062E-003
2.81406250E-001	-6.30077207E-003
2.81445313E-001	-6.69538556E-003
2.81484375E-001	-6.58087106E-003
2.81523438E-001	-6.36984082E-003
2.81562500E-001	-6.50212867E-003
2.81601563E-001	-6.44475874E-003
2.81640625E-001	-6.47085626E-003
2.81679688E-001	-6.58064615E-003
2.81718750E-001	-6.62226742E-003
2.81757813E-001	-6.52800128E-003
2.81796875E-001	-6.42428547E-003
2.81835938E-001	-6.64229039E-003
2.81875000E-001	-6.60426915E-003
2.81914063E-001	-6.33946853E-003
2.81953125E-001	-4.69194446E-003
2.81992188E-001	-3.80620081E-003
2.82031250E-001	-4.72996617E-003
2.82070313E-001	-5.62515901E-003
2.82109375E-001	-6.24992652E-003
2.82148438E-001	-6.32012030E-003
2.82187500E-001	-5.93383051E-003
2.82226563E-001	-6.71585882E-003
2.82265625E-001	-6.68121222E-003
2.82304688E-001	-5.99570014E-003
2.82343750E-001	-6.61911769E-003
2.82382813E-001	-7.03397952E-003
2.82421875E-001	-6.27084961E-003
2.82460938E-001	-6.80607557E-003
2.82500000E-001	-6.90371683E-003
2.82539063E-001	-6.09424105E-003
2.82578125E-001	-6.43755961E-003
2.82617188E-001	-7.00495718E-003
2.82656250E-001	-6.19660644E-003
2.82695313E-001	-6.30032178E-003
2.82734375E-001	-6.87491940E-003
2.82773438E-001	-6.07961742E-003
2.82812500E-001	-6.44430891E-003
2.82851563E-001	-6.88189361E-003
2.82890625E-001	-6.38108980E-003
2.82929688E-001	-5.83753921E-003
2.82968750E-001	-4.61320160E-003
2.83007813E-001	-3.98843409E-003
2.83046875E-001	-4.94077150E-003
2.83085938E-001	-6.00424921E-003
2.83125000E-001	-6.27714908E-003
2.83164063E-001	-6.27939869E-003
2.83203125E-001	-6.33429410E-003
2.83242188E-001	-6.53092563E-003
2.83281250E-001	-6.60944358E-003
2.83320313E-001	-6.29469752E-003
2.83359375E-001	-6.36736583E-003
2.83398438E-001	-6.70236023E-003
2.83437500E-001	-6.13721181E-003
2.83476563E-001	-6.46388205E-003
2.83515625E-001	-7.01688137E-003
2.83554688E-001	-6.22180430E-003
2.83593750E-001	-6.37659011E-003
2.83632813E-001	-6.99280854E-003
2.83671875E-001	-6.23462815E-003
2.83710938E-001	-6.29064767E-003
2.83750000E-001	-7.07020145E-003
2.83789063E-001	-6.23800280E-003
2.83828125E-001	-6.15228573E-003
2.83867188E-001	-6.99730823E-003
2.83906250E-001	-6.51922682E-003
2.83945313E-001	-5.39500499E-003
2.83984375E-001	-4.32927767E-003
2.84023438E-001	-4.37809853E-003
